comment,label,score
Snowball635 why do you have to call him old bruh,NEGATIVE,0.9970154762268066
That lady in the bus was also sweet,POSITIVE,0.9997560381889343
If you give money directly to China people they may not accept it but if you tell them to do something to earn it they will be happy hhh,POSITIVE,0.9988732933998108
SpicedIce123 62 is considered old,NEGATIVE,0.9993898868560791
LiuKenv9c nah the translator with pink hair said this,NEGATIVE,0.9938924312591553
The translator is not good enough He cant explain very accurately so he lets the MR speed look rude,NEGATIVE,0.9998120665550232
Nah bro the translation is terrib,NEGATIVE,0.9969596862792969
That was mistranslation done by the pink haired guy,NEGATIVE,0.9948306679725647
But some local Internet celebrity is watching SPEED live Then go find him offline and shoot a video for their own channel,NEGATIVE,0.9908509850502014
I expected this to have a part 2 of it,NEGATIVE,0.9942660927772522
what does w mean,NEGATIVE,0.9843565821647644
The best one so far for me,POSITIVE,0.9998387098312378
Thats 37 lol,NEGATIVE,0.9603798985481262
Its not blind ahh,POSITIVE,0.9959385395050049
ayo brome too,POSITIVE,0.9976798892021179
Its okay man but you know you have to work,POSITIVE,0.9928374886512756
dont worry bro I will do your homework,POSITIVE,0.985975444316864
me too im studying rn,NEGATIVE,0.9671474099159241
I have to do a research dude,NEGATIVE,0.9923932552337646
Nah thats dedication for watching stream,NEGATIVE,0.9411800503730774
Me too,POSITIVE,0.990517795085907
IszwanLcng I have speaking english test today,NEGATIVE,0.8358693718910217
My 40 question deltamath waiting for me lol,NEGATIVE,0.9736661314964294
The zombies are in macau,NEGATIVE,0.6999605298042297
Nonsense What are those outside the window at 25523,NEGATIVE,0.9997019171714783
24 hours a day is smooth Why does the United States suppress Huawei in China Because Huaweis 5G technology is more advanced than that of the United States,NEGATIVE,0.6963241696357727
How many china stream will he di,NEGATIVE,0.9830943942070007
PriThiru around 7,POSITIVE,0.9752183556556702
You make it sound like he went to China and gained 37 million subs,POSITIVE,0.9819116592407227
The word pronounced ni ge can be understood in many ways Sometimes it means that like I want Sometimes its like well I mean You know like just to continue the sentense when the speaker is stilling thinking,NEGATIVE,0.938119649887085
1150 that dap,NEGATIVE,0.9861506819725037
Theres something Ive always been afraid to say Ive found that theres a really serious problem with Hyperthyroidism Guy That is his Chinese isnt good enough and he isnt aware that the translator he hired isnt competent If you look closely every time Hyperthyroidism Guy interacts with fans and passersby he is extremely polite and enthusiastic He keeps saying thank you and will also ask for everyones opinions during the interaction However his translator has never translated a single thank you throughout The translator is very rude to everyone and even makes translation mistakes Hyperthyroidism Guy said This piece of clothing is nice Ill go and buy one in the future The pinkhaired translator said Can you give it to him Hyperthyroidism Guy said May I take a photo for you It would be my honor if I can The pinkhaired translator said Im going to take a photo of you Hyperthyroidism Guy said Chinese chili peppers are very spicy The pinkhaired translator said Auntie what are you cooking Even when Hyperthyroidism Guy was communicating with the children on the bus the pinkhaired translator just disappeared I never expected that someone as popular as Hyperthyroidism Guy still hasnt found a good translator No wonder passersby and fans have volunteered to be temporary free translators because theyre really worried that hell be let down by the pinkhaired translator I hope that in the future as Hyperthyroidism Guy gets better and better at Chinese and no longer needs a translator he can communicate his most friendly and sincere feelings to everyone,NEGATIVE,0.9912866950035095
Bro hit 37 mil on his first China stream W China,NEGATIVE,0.9591143727302551
61000 This aint GTA bro,NEGATIVE,0.9885104298591614
715 pro acting like he understanding,POSITIVE,0.9905913472175598
fire the translator bro ion know what hes on but most of the time he was spreading some bs ngl he made the live worst gngps hes like max 510 in translating,NEGATIVE,0.9995057582855225
W china From your neighbour,POSITIVE,0.8791037201881409
Welcome to China Shanghai is my hometown It is an amazing city Hope you had a great time there,POSITIVE,0.9998739957809448
60504 Henry TURN THE MUSIC OFF Speed still vibing to Nae Nae N song,NEGATIVE,0.9950389266014099
Greetings from Brazil W China Viva BRICS,POSITIVE,0.9957664012908936
Respect for telling those kids to stop vaping I dont know whether I dislike vapes or cigarettes more Cigarettes stink and vapes are for little teenagers,NEGATIVE,0.9799333810806274
speed please find a qualified translator the pink haired guy is terrible he even translated 37 million into 7 million,NEGATIVE,0.9996793270111084
Bro a large number of people are not allowed to stop on the streets of China from 2014 because there was a stampede incident in shanghai at that time Dont be mad with it the cop just want to make sure everyone is save,POSITIVE,0.9597670435905457
Bro chinese people are like the most humble people,POSITIVE,0.9985826015472412
Welcome to China,POSITIVE,0.9998311996459961
Look at these bodyguards Thinking they own the road pushing people away and telling them to move Its not even your country Even demanded the Chinese guy in the car to get out Like how rude can these people get,NEGATIVE,0.998153030872345
shandongdu hyper,NEGATIVE,0.9994518160820007
shandongdu speedhhh,NEGATIVE,0.9650858044624329
crystalandcats,POSITIVE,0.9839217662811279
ericshi1926,POSITIVE,0.7255029082298279
It took me a bit to figure out hyperthyroidism guy is speed,NEGATIVE,0.9905993342399597
lol hyper what is that name for speed haha,NEGATIVE,0.995796799659729
what does w mean,NEGATIVE,0.9843565821647644
Ahrikshya3590 W means cool,POSITIVE,0.9986451268196106
raul2745 no i means respect not being rude,POSITIVE,0.8766937255859375
Britanlikestea um actually i can assure you that W means win,POSITIVE,0.9158076047897339
Ahrikshya3590 it means win,POSITIVE,0.9994957447052002
Ahrikshya3590 Lil bro was born in 2025,POSITIVE,0.9788191318511963
Nationalistc9m thats a lil harsh but if its a joke i understand D,NEGATIVE,0.9911850094795227
And on top of that there was multiple times where he just stood there watching Kai speak English to Chinese people and didnt do anything like bro help translate LOL,NEGATIVE,0.999037504196167
thekevinrocks99 What you mean KAI its speed right Or am I buggin,NEGATIVE,0.9977782368659973
craigscott4205 oh shit Im tripping LOL I was thinking about Kai cause I watch him more this was one of the few Speed streams Ive tuned into live,POSITIVE,0.7189830541610718
thekevinrocks99 yall so out of tune like what Lmao you thought it was Kai Like did you just come here to comment and not watch,NEGATIVE,0.9962372779846191
No I didnt actually think it was Kai it was a simple mistake and I wasnt thinking straight cause Ive been up for too long I actually did watch the most of the stream live just catching up on the beginning part that I missed,NEGATIVE,0.9912176132202148
thekevinrocks99 how can u mistake speed for kai,NEGATIVE,0.9966256618499756
I literally just said I wasnt thinking straight lol I can look at both their faces and know who is who,POSITIVE,0.8522736430168152
ItsTonyMontanaMayn they have their similarities lol,NEGATIVE,0.9331074357032776
Quackyduck47 it aint that serious bro it was just a little mistake,NEGATIVE,0.9991247057914734
bro I understand DONT say that,NEGATIVE,0.9812514781951904
Yeah he was useless af,NEGATIVE,0.9995206594467163
Quackyduck47 bro my mom often accidentally calls me by my cats name It doesnt mean she actually thought it was the cat,NEGATIVE,0.9968448877334595
Hired me bro I know every languages in this globe bro,NEGATIVE,0.7968201637268066
